33,Jogging,49109672348000,-3.5957718,18.659876,-0.6537767
33,Jogging,49109782333000,3.9499009,4.140586,3.990762
33,Jogging,49109892349000,0.46309182,-2.4108016,2.4108016
33,Jogging,49109992263000,3.7864566,14.137921,-3.1463003
33,Jogging,49110102371000,3.336985,19.231932,6.5513873
33,Jogging,49110212326000,5.6660647,3.7864566,0.53119355
33,Jogging,49110263595000,0.23154591,0.7627395,0.7627395
33,Jogging,49110372299000,-4.8216033,19.57244,8.158588
33,Jogging,49110482345000,1.8387469,-1.1168685,-2.7921712
33,Jogging,49110582290000,-3.2961242,10.079058,13.824653
33,Jogging,49110692306000,11.604536,17.079916,1.334794
33,Jogging,49110802291000,-3.173541,14.015338,5.706926
33,Jogging,49110912307000,0.61291564,1.1168685,2.5606253
33,Jogging,49111012222000,-7.8861814,19.57244,1.9885708
33,Jogging,49111112289000,3.1463003,5.243834,4.671779
33,Jogging,49111222305000,-3.0237172,-4.3312707,-3.336985
33,Jogging,49111332290000,-0.08172209,11.917805,-7.8861814
33,Jogging,49111392257000,-1.0351465,14.818938,4.6036777
33,Jogging,49111502304000,-2.4516625,2.5333846,3.486809
33,Jogging,49111612289000,-1.3756552,2.070293,-0.19068487
33,Jogging,49111722335000,-2.4925237,19.57244,6.469665
33,Jogging,49111832290000,1.4573772,-5.243834,-4.372132
33,Jogging,49111942337000,-1.4165162,9.80665,5.7477865
33,Jogging,49112042282000,-1.2666923,14.709975,6.2108784
33,Jogging,49112152297000,-3.6774938,3.173541,3.7864566
33,Jogging,49112252273000,1.8387469,2.7649305,-1.7570249
33,Jogging,49112362289000,-1.2666923,19.313654,6.3198414
33,Jogging,49112472335000,2.4108016,-7.6546354,-6.1291566
33,Jogging,49112572280000,-0.61291564,16.358038,4.944186
33,Jogging,49112682296000,0.040861044,17.502148,2.5333846
33,Jogging,49112792343000,-7.6546354,7.8180795,4.372132
33,Jogging,49112902328000,-1.2666923,0.7218784,0.8036005
33,Jogging,49113002273000,-5.012288,19.57244,5.5162406
33,Jogging,49113112289000,1.9477097,2.7921712,2.070293
33,Jogging,49113222305000,-5.053149,1.6480621,7.6273947
33,Jogging,49113332290000,9.384419,13.443283,1.0351465
33,Jogging,49113442306000,-5.434519,13.211738,6.4424243
33,Jogging,49113560501000,-0.61291564,1.879608,1.4165162
33,Jogging,49113842239000,4.7126403,-6.5513873,-6.0201936
33,Jogging,49113952346000,-1.7570249,9.302697,-6.428804
33,Jogging,49114052230000,-0.9125633,10.501288,-0.27240697
33,Jogging,49114102218000,2.6014864,19.381754,4.440233
33,Jogging,49114212295000,5.7886477,3.214402,1.1441092
33,Jogging,49114312301000,-1.9885708,12.4489975,-2.7240696
33,Jogging,49114422317000,1.4165162,16.780268,8.471856
33,Jogging,49114522293000,0.42223078,-8.267551,-7.3549876
33,Jogging,49114632339000,-3.568531,10.95076,-0.8036005
33,Jogging,49114742355000,-4.671779,11.727119,0.38136974
33,Jogging,49114852340000,-2.1383946,1.6889231,3.5276701
33,Jogging,49114962295000,-1.334794,2.4925237,-0.3405087
33,Jogging,49115072311000,-2.9147544,19.57244,7.5865335
33,Jogging,49115172470000,3.5276701,-3.9499009,-1.920469
33,Jogging,49115272262000,-4.0588636,10.038197,14.2877445
33,Jogging,49115382339000,7.5865335,13.33432,3.8681788
33,Jogging,49115492294000,-5.175732,14.1787815,5.5162406
33,Jogging,49115602310000,1.1849703,2.1111538,2.2201166
33,Jogging,49115712295000,-3.718355,19.463476,-0.8036005
33,Jogging,49115812332000,3.173541,6.510526,4.2086873
33,Jogging,49115912124000,-1.7297841,-5.6252036,-4.3312707
33,Jogging,49115962234000,0.84446156,12.980191,11.563675
33,Jogging,49116072311000,2.7649305,17.352324,7.7363577
33,Jogging,49116122238000,2.3426998,15.894946,3.6774938
33,Jogging,49116232315000,4.7943625,3.8273177,0.9942854
33,Jogging,49116342330000,-1.8387469,12.830367,-1.56634
33,Jogging,49116452316000,5.366417,14.410328,6.742072
