33,Upstairs,49563652206000,-0.19068487,4.8216033,0.7218784
33,Upstairs,49563752243000,0.23154591,4.0588636,2.1792557
33,Upstairs,49563852249000,3.636633,8.430995,7.8180795
33,Upstairs,49563952255000,1.3756552,7.273266,1.9885708
33,Upstairs,49564056503000,2.4516625,11.495573,1.2258313
33,Upstairs,49564122970000,0.6537767,7.8180795,0.3405087
33,Upstairs,49564222122000,0.84446156,6.891896,-0.46309182
33,Upstairs,49564322250000,3.0237172,8.962189,-0.08172209
33,Upstairs,49564372269000,3.9499009,11.264028,2.4108016
33,Upstairs,49564472275000,-1.879608,16.589584,0.8036005
33,Upstairs,49564522232000,2.1111538,14.1787815,0.46309182
33,Upstairs,49564632309000,-2.3426998,11.75436,1.1441092
33,Upstairs,49564742294000,-0.19068487,5.7477865,0.7627395
33,Upstairs,49564792282000,1.0351465,3.9090397,1.1849703
33,Upstairs,49564892319000,2.4516625,3.8681788,4.7126403
33,Upstairs,49564942306000,1.56634,8.008764,5.7886477
33,Upstairs,49565052292000,-2.3426998,8.117727,2.3426998
33,Upstairs,49565162308000,1.1168685,9.915613,1.2258313
33,Upstairs,49565263901000,1.4982382,8.812365,0.040861044
33,Upstairs,49565362259000,0.08172209,7.1234417,0.50395286
33,Upstairs,49565462326000,1.9885708,13.947236,2.0294318
33,Upstairs,49565572342000,-2.982856,13.947236,1.1441092
33,Upstairs,49565682297000,0.27240697,11.727119,0.19068487
33,Upstairs,49565792312000,1.4573772,8.117727,0.42223078
33,Upstairs,49565902298000,1.3075534,4.4810944,1.3075534
33,Upstairs,49566012283000,2.6832085,6.0474343,6.4424243
33,Upstairs,49566062271000,0.7627395,9.425281,7.668256
33,Upstairs,49566172317000,-2.9147544,5.8976107,2.5333846
33,Upstairs,49566282303000,0.7218784,8.962189,1.7570249
33,Upstairs,49566392319000,1.3075534,7.43671,-0.0
33,Upstairs,49566492264000,0.61291564,7.5456724,0.53119355
33,Upstairs,49566602310000,1.0351465,12.980191,2.1111538
33,Upstairs,49566712295000,-0.10896278,15.785983,0.3405087
33,Upstairs,49566822311000,-1.7297841,11.727119,1.879608
33,Upstairs,49566922287000,2.070293,6.2108784,-0.10896278
33,Upstairs,49578422226000,-1.0760075,13.102775,-1.879608
33,Upstairs,49578522354000,-0.3405087,13.824653,0.19068487
33,Upstairs,49578632309000,1.7297841,8.812365,2.3018389
33,Upstairs,49578742294000,2.070293,5.7886477,2.4516625
33,Upstairs,49578852310000,0.38136974,3.2961242,3.5957718
33,Upstairs,49578962295000,4.0588636,5.325556,7.3141265
7,Standing,209133781495000,-7.27,5.24,-0.53
7,Standing,209133821473000,-7.44,5.41,-0.84
7,Standing,209133861482000,-8.2,5.41,-1.12
7,Standing,209133901582000,-8.24,5.22,-1.18
7,Standing,209133981507000,-8.01,5.33,-1.23
7,Standing,209134021516000,-8.08,5.33,-1.23
7,Standing,209134061524000,-8.31,5.48,-1.08
7,Standing,209134101533000,-8.35,5.48,-0.69
7,Standing,209134181520000,-8.01,6.13,0.89
7,Standing,209134221559000,-8.12,6.51,0.57
7,Standing,209134261506000,-8.2,5.28,-0.72
7,Standing,209134301484000,-8.28,4.75,-1.14
19,Sitting,131621971498000,8.92,-1.27,2.3
19,Sitting,131622051515000,8.96,-1.27,2.34
19,Sitting,131622091524000,8.92,-1.27,2.22
19,Sitting,131622131471000,8.96,-1.31,2.26
19,Sitting,131622171541000,8.92,-1.33,2.18
19,Sitting,131622211580000,8.85,-1.42,2.26
19,Sitting,131622291475000,8.88,-1.38,2.41
19,Sitting,131622331483000,8.92,-1.31,2.3
19,Sitting,131622371522000,8.92,-1.14,2.26
19,Sitting,131622451479000,8.96,-1.12,2.34
19,Sitting,131622491487000,9.04,-1.12,2.41
19,Sitting,131622531465000,8.88,-1.12,2.37
19,Sitting,131622571443000,8.88,-1.14,2.37
19,Sitting,131622611635000,8.92,-1.23,2.45
19,Sitting,131622691469000,8.92,-1.23,2.45
19,Sitting,131622731477000,8.77,-1.33,2.53
19,Sitting,131622771486000,8.96,-1.38,2.6
19,Sitting,131622851472000,8.5,-1.5,2.56
19,Sitting,131622891511000,8.27,-1.65,2.11
19,Sitting,131622931490000,8.96,-1.46,2.3
19,Sitting,131622971498000,9.23,-1.46,2.26
